W;B;E;Bewerkingstype;RE_FO_a_WBE [m3 aardgas];RE_FO_b_WBE [m3 aardgas];FVrvKC_mean [m3 aardgas];FVrvKC sd [m3 aardgas];OP_mean [m2];Se (stdv residuals);Sse;t a/2;Count
2.000000000000000;7.000000000000000;2.000000000000000;5.000000000000000;4.492751743099090;452.575258115202000;1192.094981644870000;473.060203552575000;164.602846054334000;481.799127141360000;20197332.401034900000000;1.960125530462990;0.000000000000000
2.000000000000000;8.000000000000000;0.000000000000000;0.000000000000000;3.932825812222540;488.496941727306000;1162.256762128910000;458.625014809914000;171.316974758375000;471.241556799430000;15716467.259266200000000;1.960186632449260;10657.000000000000000
2.000000000000000;8.000000000000000;1.000000000000000;0.000000000000000;4.449097046460020;535.703383910014000;1277.516164789780000;555.556345406248000;166.733333333333000;535.701136674062000;410735.466666667000000;1.980099876456940;120.000000000000000
2.000000000000000;8.000000000000000;2.000000000000000;0.000000000000000;4.749517121009780;277.047820140503000;951.004299611792000;375.154303848318000;141.900000000000000;375.292972085537000;71936.300000000000000;1.994945415107240;70.000000000000000
2.000000000000000;9.000000000000000;0.000000000000000;0.000000000000000;3.937998566661260;408.876311447470000;1053.039618152780000;445.003452659937000;163.576318223867000;453.754707055369000;6742297.814986130000000;1.960512891380120;4324.000000000000000
2.000000000000000;9.000000000000000;1.000000000000000;0.000000000000000;3.608586376297090;504.307648363011000;1072.606935183090000;514.451744345588000;157.485294117647000;521.128809761027000;383665.970588235000000;1.977692277239260;136.000000000000000
2.000000000000000;9.000000000000000;2.000000000000000;5.000000000000000;3.937998566661260;408.876311447470000;1053.039618152780000;445.003452659937000;163.576318223867000;453.754707055369000;6742297.814986130000000;1.960512891380120;0.000000000000000
2.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;3.794434140955250;360.464001612474000;973.211297054535000;410.078676999492000;161.485816509072000;416.789500014306000;5840913.462816260000000;1.960570577815940;3913.000000000000000
2.000000000000000;10.000000000000000;1.000000000000000;0.000000000000000;5.074529242474560;189.901848979204000;961.479860847261000;456.416725450019000;152.049180327869000;418.066631046026000;434818.557377049000000;1.973084077335900;183.000000000000000
2.000000000000000;10.000000000000000;2.000000000000000;5.000000000000000;3.794434140955250;360.464001612474000;973.211297054535000;410.078676999492000;161.485816509072000;416.789500014306000;5840913.462816260000000;1.960570577815940;0.000000000000000
3.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;5.709911788770450;823.818669095789000;1569.643157042820000;672.273780205293000;130.619266205449000;651.217016003897000;87757832.919177700000000;1.960041772059470;30499.000000000000000
3.000000000000000;0.000000000000000;1.000000000000000;0.000000000000000;5.782936133627950;826.657211133555000;1499.176137037970000;707.879686769580000;116.293680297398000;686.990354581726000;5781100.594795540000000;1.961225287242370;1883.000000000000000
3.000000000000000;0.000000000000000;2.000000000000000;0.000000000000000;4.715375918411480;805.754362852891000;1237.201435687710000;557.615659177418000;91.497916666666700;582.635551929519000;535301.997916667000000;1.964928858998700;480.000000000000000
3.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;6.397772493433080;780.420544049745000;1611.362473266820000;644.107264361432000;129.879880860092000;634.595666226142000;44780164.369252100000000;1.960060785029040;24509.000000000000000
3.000000000000000;1.000000000000000;1.000000000000000;0.000000000000000;5.276785465785440;984.310060045902000;1626.674772161360000;677.125553971846000;121.734096692112000;683.746720992134000;1809359.426208650000000;1.962990571700330;786.000000000000000
3.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;4.625862109922730;852.142835289560000;1256.341196185720000;491.224901293188000;87.377952755905500;518.058566479974000;96823.858267716500000;1.978970601990630;127.000000000000000
3.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;5.451603417370120;797.402781106324000;1427.717604166940000;583.418857510512000;115.620079966245000;607.865265513677000;47446081.092081700000000;1.960011650361980;49771.000000000000000
3.000000000000000;2.000000000000000;1.000000000000000;0.000000000000000;4.593994644977550;1038.337983036080000;1544.981259837760000;628.560385730085000;110.283819628647000;658.657846591002000;1554475.893899200000000;1.962065551813830;1131.000000000000000
3.000000000000000;2.000000000000000;2.000000000000000;0.000000000000000;3.146036932003620;859.718603729831000;1147.872736108860000;481.686669900357000;91.592736705577200;520.926272384039000;466672.238651103000000;1.961504610048780;1542.000000000000000
3.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;5.787263192793370;688.404393863524000;1423.601690091290000;558.039403643134000;127.037128213407000;584.445169730951000;50921209.526131000000000;1.959995897869010;74337.000000000000000
3.000000000000000;3.000000000000000;1.000000000000000;0.000000000000000;5.864900874305940;777.534349731626000;1471.244807954530000;590.953284579181000;118.281702127660000;606.110015167704000;1339225.756595740000000;1.961986707928720;1175.000000000000000
3.000000000000000;3.000000000000000;2.000000000000000;0.000000000000000;4.062635871589990;704.050744751392000;1138.207055804890000;470.857631509571000;106.865671641791000;506.901978634617000;337684.447761194000000;1.962050762599970;1139.000000000000000
3.000000000000000;4.000000000000000;0.000000000000000;0.000000000000000;7.218557178446320;325.239152760877000;1243.339840103470000;510.409947892858000;127.186176495763000;510.526518266745000;90592913.475040700000000;1.959984290245870;116830.000000000000000
3.000000000000000;4.000000000000000;1.000000000000000;0.000000000000000;6.116399430279120;550.141965742791000;1287.229524345390000;540.525107941110000;120.510043041607000;544.033778149319000;1578454.359397420000000;1.961668434467900;1394.000000000000000
3.000000000000000;4.000000000000000;2.000000000000000;0.000000000000000;6.632353910151240;342.107782100732000;1021.407851060550000;415.376019413695000;102.422168382798000;430.343529501797000;608790.748637190000000;1.961402761979240;1651.000000000000000
3.000000000000000;5.000000000000000;0.000000000000000;0.000000000000000;6.397057093837040;315.021073233157000;1160.275187861600000;452.221420425519000;132.131713415960000;446.849059385844000;16130185.858393100000000;1.960092955709540;18396.000000000000000
3.000000000000000;5.000000000000000;1.000000000000000;0.000000000000000;3.695385935742120;760.779644612850000;1226.373303692470000;485.045388014960000;125.993243243243000;504.572169305235000;233826.993243243000000;1.976233308895330;148.000000000000000
3.000000000000000;5.000000000000000;2.000000000000000;0.000000000000000;4.268323088347930;458.233268554380000;864.952973264701000;366.430594422746000;95.287937743190700;393.940085578577000;52310.692607003900000;1.969273889655680;257.000000000000000
3.000000000000000;6.000000000000000;0.000000000000000;0.000000000000000;6.073992554812450;276.144585499330000;1116.232638251580000;442.232581692595000;138.309035641912000;434.961736600311000;16280854.650196700000000;1.960105394772900;16778.000000000000000
3.000000000000000;6.000000000000000;1.000000000000000;0.000000000000000;4.408069320882000;613.107675815824000;1242.512629334260000;558.108981338338000;142.784722222222000;570.206350689936000;285700.326388889000000;1.976692197929800;144.000000000000000
3.000000000000000;6.000000000000000;2.000000000000000;0.000000000000000;6.411462073993460;166.563378942257000;855.350311474749000;376.009754544877000;107.430555555556000;378.532990405660000;73819.305555555600000;1.976692197929800;144.000000000000000
3.000000000000000;7.000000000000000;0.000000000000000;0.000000000000000;5.461247952172410;257.554914590946000;1061.754458200140000;443.124232890240000;147.255636560011000;435.262540027317000;18064508.904347200000000;1.960124145329700;14814.000000000000000
3.000000000000000;7.000000000000000;1.000000000000000;0.000000000000000;3.726899255000520;555.202417551825000;1099.910968298740000;460.335500576680000;146.155963302752000;467.691472483719000;437958.697247706000000;1.970956300527390;218.000000000000000
3.000000000000000;7.000000000000000;2.000000000000000;0.000000000000000;3.628889426878460;395.933540252566000;836.410480106058000;374.325893043825000;121.380645161290000;399.828274724958000;70034.541935483900000;1.975488058234340;155.000000000000000
3.000000000000000;8.000000000000000;0.000000000000000;0.000000000000000;4.802737873725380;307.079969788459000;1034.857366325920000;425.869022939954000;151.533857493858000;424.733695598695000;12803770.086093400000000;1.960197181775380;10175.000000000000000
3.000000000000000;8.000000000000000;1.000000000000000;0.000000000000000;3.263028154016050;594.010130877512000;1114.868262522600000;471.415520532471000;159.624161073825000;478.371488612787000;420872.953020134000000;1.976122493613740;149.000000000000000
3.000000000000000;8.000000000000000;2.000000000000000;0.000000000000000;2.411922447522190;573.888845948198000;871.552642013923000;363.045112410339000;123.413502109705000;391.510401929869000;117703.476793249000000;1.970066853102120;237.000000000000000
3.000000000000000;9.000000000000000;0.000000000000000;0.000000000000000;5.533388689962400;123.503223194392000;883.709291712162000;403.785976623993000;137.385264457707000;393.031517671076000;5174508.784935170000000;1.960452426767110;4859.000000000000000
3.000000000000000;9.000000000000000;1.000000000000000;0.000000000000000;3.818451310278920;385.072489359576000;882.058613743571000;442.642065885092000;130.153846153846000;459.928630228018000;211428.000000000000000;1.974185191143330;169.000000000000000
3.000000000000000;9.000000000000000;2.000000000000000;0.000000000000000;1.602492423996230;529.896372689774000;717.802974375260000;332.345445945799000;117.258964143426000;360.485948425240000;111620.167330677000000;1.969498393421150;251.000000000000000
3.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;4.851628493663190;161.637005692602000;818.878974758766000;377.851363664867000;135.468321600593000;372.173872789512000;2961504.041496850000000;1.960843642703990;2699.000000000000000
3.000000000000000;10.000000000000000;1.000000000000000;0.000000000000000;5.615557136228070;71.580977403830900;771.766529245088000;370.587790318572000;124.686746987952000;358.682732198801000;153533.710843373000000;1.974445630092380;166.000000000000000
3.000000000000000;10.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;541.698782626010000;541.698782626010000;251.757905814596000;102.962962962963000;274.837507062894000;17237.925925925900000;2.005745995317870;54.000000000000000
4.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;6.185120533337230;567.217084972237000;1345.217599897030000;649.884745950417000;125.785829189822000;604.704313988023000;243531432.162182000000000;1.959992895705270;82056.000000000000000
4.000000000000000;0.000000000000000;1.000000000000000;0.000000000000000;6.238634668533810;601.264111122324000;1285.445599328530000;693.669890533151000;109.668465066091000;656.719638151115000;22284465.087132500000000;1.960284050913670;7414.000000000000000
4.000000000000000;0.000000000000000;2.000000000000000;0.000000000000000;5.793124291613980;532.867374979656000;1040.840422079740000;518.536788338984000;87.685508117859300;531.827788254578000;1493530.520745640000000;1.961392366254980;1663.000000000000000
4.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;6.631727756516370;513.090621025950000;1318.933589869710000;582.088075350178000;121.513276544178000;571.894694940852000;79893888.608974600000000;1.960006262113180;56114.000000000000000
4.000000000000000;1.000000000000000;1.000000000000000;0.000000000000000;6.139133745185780;702.714548265825000;1405.270891331320000;661.679276980535000;114.439002671416000;661.214546852532000;4095455.143365980000000;1.961021235754000;2246.000000000000000
4.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;8.666305779040030;346.583866546279000;1054.214262912390000;528.853033822635000;81.653061224489800;532.478396437415000;133903.510204082000000;1.969733992272380;245.000000000000000
4.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;6.326435757213350;517.428881956919000;1208.969943178980000;527.797405058705000;109.309742129829000;544.210048260535000;64430584.228673600000000;1.959990161378560;90627.000000000000000
4.000000000000000;2.000000000000000;1.000000000000000;0.000000000000000;5.869187647610780;729.162103825086000;1356.433043849690000;632.433032269179000;106.875257307534000;649.803412663505000;3067693.202964180000000;1.960941510958080;2429.000000000000000
4.000000000000000;2.000000000000000;2.000000000000000;0.000000000000000;3.806983087764150;605.305644164609000;947.672858518141000;439.773871882505000;89.931372549019600;474.531584133980000;717830.107843137000000;1.960714748348710;3162.000000000000000
4.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;6.819079330727970;370.914782161395000;1213.565146092620000;530.201046199681000;123.572453561887000;550.986248607668000;84201491.098964800000000;1.959978967918350;158329.000000000000000
4.000000000000000;3.000000000000000;1.000000000000000;0.000000000000000;6.877618360955890;510.100558672911000;1308.590693847670000;589.400359791483000;116.099802761341000;606.917287536505000;1951943.749901380000000;1.960900600751360;2535.000000000000000
4.000000000000000;3.000000000000000;2.000000000000000;0.000000000000000;2.829438578894110;682.196024378422000;985.408827596829000;444.179343277208000;107.163592622294000;480.902646409169000;642399.254210104000000;1.960916011740700;2494.000000000000000
4.000000000000000;4.000000000000000;0.000000000000000;0.000000000000000;8.530248338891690;-0.079041514044170;1035.292168836760000;487.152910315106000;121.376444063431000;480.672880579297000;153544699.432201000000000;1.959972943653760;264791.000000000000000
4.000000000000000;4.000000000000000;1.000000000000000;0.000000000000000;7.120438865314290;270.224457610574000;1082.986768375410000;524.859649452693000;114.144974226804000;531.368148453050000;2270700.761597940000000;1.960728786698870;3104.000000000000000
4.000000000000000;4.000000000000000;2.000000000000000;0.000000000000000;5.947073975323670;272.985367884192000;875.376111563981000;413.747719831975000;101.291954022989000;434.493193275609000;1305317.296551720000000;1.960570267760920;3915.000000000000000
4.000000000000000;5.000000000000000;0.000000000000000;0.000000000000000;7.118435503149740;82.954996135755700;975.359575603448000;435.197040025045000;125.365268684773000;424.263633646750000;34145332.132883900000000;1.960015244958480;46281.000000000000000
4.000000000000000;5.000000000000000;1.000000000000000;0.000000000000000;4.089940762418020;540.287264166900000;1039.101323062760000;526.279007156746000;121.961194029851000;544.358590759363000;548380.495522388000000;1.967091962919060;335.000000000000000
4.000000000000000;5.000000000000000;2.000000000000000;0.000000000000000;4.106684516916040;315.942102824087000;691.834499742495000;332.848838491279000;91.531841652323600;357.787864738300000;98546.660929432000000;1.964062510769400;581.000000000000000
4.000000000000000;6.000000000000000;0.000000000000000;0.000000000000000;6.381359045422240;104.802927020648000;938.312115938656000;420.767461371380000;130.616250078569000;413.624066818143000;38165643.236439100000000;1.960013689751540;47729.000000000000000
4.000000000000000;6.000000000000000;1.000000000000000;0.000000000000000;6.111205384263980;183.902423453368000;945.559742611128000;521.608761823055000;124.632911392405000;518.391196005101000;482159.772151899000000;1.966003201348870;395.000000000000000
4.000000000000000;6.000000000000000;2.000000000000000;0.000000000000000;2.623920126089770;471.197577624267000;732.837475197102000;365.627888337086000;99.713362068965500;396.385679458933000;85906.877155172400000;1.965100872830140;464.000000000000000
4.000000000000000;7.000000000000000;0.000000000000000;0.000000000000000;5.427269641153760;138.496452508601000;893.476263771623000;418.888618270146000;139.108587039453000;414.528756747880000;41868778.913981900000000;1.960022373432270;40631.000000000000000
4.000000000000000;7.000000000000000;1.000000000000000;0.000000000000000;4.515255422626470;290.836173290363000;898.482565195995000;470.871779009178000;134.576305220884000;477.066359933654000;728889.600401607000000;1.964748613638880;498.000000000000000
4.000000000000000;7.000000000000000;2.000000000000000;0.000000000000000;4.522012331203900;231.203441857982000;773.661596778210000;410.510105727810000;119.959459459459000;435.054380023802000;195723.270270270000000;1.965333410275510;444.000000000000000
4.000000000000000;8.000000000000000;0.000000000000000;0.000000000000000;4.953570199183650;159.293948333797000;868.179046961430000;406.929956005960000;143.105895369053000;406.517276966885000;26850744.200410900000000;1.960057728672190;25308.000000000000000
4.000000000000000;8.000000000000000;1.000000000000000;0.000000000000000;3.177966325472550;440.423499777849000;881.371084871785000;401.827992958271000;138.751497005988000;409.650145433846000;665016.374251497000000;1.967113444882230;334.000000000000000
4.000000000000000;8.000000000000000;2.000000000000000;0.000000000000000;2.968960099559810;399.976823249751000;757.556528232886000;365.767051725093000;120.439377085651000;392.638049672542000;380489.446051168000000;1.962609215604830;899.000000000000000
4.000000000000000;9.000000000000000;0.000000000000000;0.000000000000000;5.368523982495870;32.114112952581900;727.861201599965000;363.629952103512000;129.597463085918000;358.249585672275000;8349330.895055000000000;1.960199123388620;10091.000000000000000
4.000000000000000;9.000000000000000;1.000000000000000;0.000000000000000;3.083977537410090;327.071715267910000;711.540914931701000;336.063782363043000;124.666666666667000;351.949548043953000;320132.666666667000000;1.966707008688010;354.000000000000000
4.000000000000000;9.000000000000000;2.000000000000000;0.000000000000000;1.005125344436250;471.683954466388000;588.847891852729000;296.938243848896000;116.566493955095000;322.554430022816000;262584.189982729000000;1.964076721745000;579.000000000000000
4.000000000000000;10.000000000000000;0.000000000000000;0.000000000000000;4.875774350484830;67.425724977277100;699.662078111416000;356.928905061225000;129.668911579405000;352.733314471670000;4325495.421247010000000;1.960479604850990;4603.000000000000000
4.000000000000000;10.000000000000000;1.000000000000000;0.000000000000000;4.135797639941560;171.485237460292000;667.863122418310000;346.023984168744000;120.019867549669000;354.512851732846000;245413.880794702000000;1.967876531285700;302.000000000000000
4.000000000000000;10.000000000000000;2.000000000000000;0.000000000000000;1.524929427545970;382.126923050359000;542.467993979482000;279.766510003292000;105.146551724138000;304.260579833591000;37970.508620689700000;1.980807541103910;116.000000000000000
5.000000000000000;0.000000000000000;0.000000000000000;0.000000000000000;5.265988665901300;609.177383829712000;1172.560170011450000;626.342300873974000;106.985187763468000;616.827595332147000;66196513.326913400000000;1.960055738113900;25857.000000000000000
5.000000000000000;0.000000000000000;1.000000000000000;0.000000000000000;6.068884668370710;521.845483030501000;1035.919604468530000;612.623290813877000;84.706523443625500;606.325509899454000;44908653.034499000000000;1.960056993591000;25508.000000000000000
5.000000000000000;0.000000000000000;2.000000000000000;0.000000000000000;5.805694509125360;465.503412934632000;883.137843376171000;512.571865908497000;71.935309338979100;529.668801789149000;3260109.210068220000000;1.960522322302320;4251.000000000000000
5.000000000000000;1.000000000000000;0.000000000000000;0.000000000000000;5.358361821780300;632.432063674563000;1145.724426296270000;590.848660261883000;95.792777661137900;600.922889770801000;21974901.414654600000000;1.960130030787130;14289.000000000000000
5.000000000000000;1.000000000000000;1.000000000000000;0.000000000000000;6.026586544468910;573.518580270533000;1061.413864555400000;593.726279170287000;80.957152226189600;610.156670560894000;14404114.805509000000000;1.960136880395810;13723.000000000000000
5.000000000000000;1.000000000000000;2.000000000000000;0.000000000000000;7.058427571479840;377.891713099196000;836.937938513947000;492.214420212663000;65.035196687370600;502.431680310797000;567642.803312629000000;1.962425330494150;966.000000000000000
5.000000000000000;2.000000000000000;0.000000000000000;0.000000000000000;5.535151384369110;551.939023300296000;1046.314050473150000;574.388599196632000;89.315538608198300;579.024498161988000;17626012.123927500000000;1.960169610807450;11539.000000000000000
5.000000000000000;2.000000000000000;1.000000000000000;0.000000000000000;6.024048007024070;460.289252247152000;925.723468560137000;531.714432022279000;77.262700391877400;544.103656363795000;12652900.423655100000000;1.960133036296820;14035.000000000000000
5.000000000000000;2.000000000000000;2.000000000000000;0.000000000000000;4.503067324129170;486.701302569981000;765.577983094479000;465.768008446248000;61.930382215288600;496.983614669091000;2121174.146450860000000;1.960426793559850;5128.000000000000000
5.000000000000000;3.000000000000000;0.000000000000000;0.000000000000000;6.246558181982730;427.452918219013000;1078.963236800180000;599.111856176861000;104.299087529571000;569.611178364489000;6444930.307536330000000;1.960766292083610;2959.000000000000000
5.000000000000000;3.000000000000000;1.000000000000000;0.000000000000000;6.166820226162020;385.176705144089000;917.494395006244000;542.003986208481000;86.319638053313800;543.266925432193000;4791861.233064320000000;1.960544454652180;4089.000000000000000
5.000000000000000;3.000000000000000;2.000000000000000;0.000000000000000;5.284039156261390;341.304172797804000;757.255452504840000;453.492947441658000;78.718432510885300;470.878607439665000;914272.751814223000000;1.961688256380070;1378.000000000000000
5.000000000000000;4.000000000000000;0.000000000000000;0.000000000000000;6.330375844825110;266.786114420658000;857.677949605591000;516.137622194837000;93.342299046585500;502.282586503397000;17174264.407410300000000;1.960147898496480;12901.000000000000000
5.000000000000000;4.000000000000000;1.000000000000000;0.000000000000000;6.199415929799240;279.703432919421000;779.523853068737000;495.335924166714000;80.623791952205200;499.438516620442000;10281325.077139300000000;1.960172447701960;11382.000000000000000
5.000000000000000;4.000000000000000;2.000000000000000;0.000000000000000;6.420385528148560;246.369883056197000;711.070621351692000;449.792270307194000;72.378946133083000;464.786540907116000;4112083.382936280000000;1.960242459016450;8521.000000000000000
5.000000000000000;5.000000000000000;0.000000000000000;0.000000000000000;6.726987453236330;128.851090400915000;797.583097849173000;487.261956670281000;99.410324769752800;471.575239653036000;4526954.320164810000000;1.960539246509290;4126.000000000000000
5.000000000000000;5.000000000000000;1.000000000000000;0.000000000000000;5.485135880514390;214.780872367950000;692.354685078376000;431.076949154829000;87.066906474820100;432.940869836846000;2548265.555395680000000;1.960817992173750;2780.000000000000000
5.000000000000000;5.000000000000000;2.000000000000000;0.000000000000000;4.564504908274610;305.557505231616000;648.724027798494000;392.512736779037000;75.181543116490200;416.473578171733000;487850.429652042000000;1.961761417797790;1322.000000000000000
5.000000000000000;6.000000000000000;0.000000000000000;0.000000000000000;5.894808375591900;134.861667342527000;717.159990970870000;445.333208198382000;98.781552601345800;434.225991448759000;6856774.246512390000000;1.960353468225480;6093.000000000000000
5.000000000000000;6.000000000000000;1.000000000000000;0.000000000000000;5.221191245509060;188.189564377467000;659.905890827897000;419.869727969537000;90.346494558339700;426.514022850417000;3288956.648949630000000;1.960564740476990;3951.000000000000000
5.000000000000000;6.000000000000000;2.000000000000000;0.000000000000000;5.355626400319410;200.288202207362000;638.573191804412000;379.563102299252000;81.836363636363600;395.879363940302000;655604.290909091000000;1.961453346483820;1595.000000000000000
5.000000000000000;7.000000000000000;0.000000000000000;0.000000000000000;5.727163285511290;68.548244946727400;686.735408518377000;442.290026589479000;107.939503861456000;429.391158124755000;10401895.723496400000000;1.960241644174020;8546.000000000000000
5.000000000000000;7.000000000000000;1.000000000000000;0.000000000000000;5.228447750277550;110.541548971847000;636.373713901080000;433.659196129618000;100.571372239748000;427.223090943284000;6297532.163249210000000;1.960431905645400;5072.000000000000000
5.000000000000000;7.000000000000000;2.000000000000000;0.000000000000000;3.302067755326670;263.083607598009000;579.524900438234000;333.133314827545000;95.831253713606700;348.018743833490000;1350152.076054660000000;1.961375369911600;1683.000000000000000
5.000000000000000;8.000000000000000;0.000000000000000;0.000000000000000;5.559431229838770;64.102490871318800;661.624012588705000;436.126960967269000;107.478894335512000;412.059547038450000;11126426.728622000000000;1.960287102564790;7344.000000000000000
5.000000000000000;8.000000000000000;1.000000000000000;0.000000000000000;4.441838432540190;162.121720641815000;591.871415833137000;397.997025114315000;96.750411280846100;390.870343960223000;6340268.936780260000000;1.960521797155170;4255.000000000000000
5.000000000000000;8.000000000000000;2.000000000000000;0.000000000000000;3.881000406294860;205.855854685964000;539.075334540518000;323.441773044051000;85.859171597633100;332.873941093507000;1863052.724260350000000;1.960900600751360;2535.000000000000000
